Customer_uniq_id,Region,Order_Date,Expected_Delivery_Date,Delivered_Date,product_name,product_main_category,product_subcategory,product_category_filter,product_category_subfilter,product_unique ID,retail_price,discounted_price,product_rating,Brand,product_specifications,description
8fb2926c48a1e896476c6551f3470b23,West,07-01-2021,10-01-2021,09-01-2021,"Digilight 200 inch Green, Red, White Rice Lights",Home Decor & Festive Needs , Decorative Lighting & Lamps , Series Lights , Digilight Series Lights,RCLEYW4PKHPWGSDV,339,159,4,DIGILIGHT,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Digilight""}, {""key""=>""Multi-Functions"", ""value""=>""Steady""}, {""key""=>""Model Number"", ""value""=>""786067""}, {""key""=>""Bulb Type"", ""value""=>""LED""}, {""key""=>""Length"", ""value""=>""200 inch""}, {""key""=>""Color"", ""value""=>""Green, Red, White""}, {""key""=>""Power Requirement"", ""value""=>""110 - 120 V, 50 Hz""}, {""key""=>""Sales Package"", ""value""=>""3 Rice Light""}, {""key""=>""Pack of"", ""value""=>""3""}]}","Digilight 200 inch Green, Red, White Rice Lights (Pack of 3)
                         Price: Rs. 159
				
			This Diwali, adorn your home like never before with these gorgeous lighting solutions from the house of Digilight. Available in a varied array of colours and types to suit your taste, these are made from durable PVC material and beautify your abode. Order these online today and get ready for the compliments to flow in.
This Diwali, adorn your home like never before with these gorgeous lighting solutions from the house of Digilight. Available in a varied array of colours and types to suit your taste, these are made from durable PVC material and beautify your abode. Order these online today and get ready for the compliments to flow in."
01574988ac1c1d6c54a66bb57d0a4f43,North,07-01-2021,10-01-2021,09-01-2021,"Digilight 400 inch Yellow, White, Purple Rice Lights",Home Decor & Festive Needs , Decorative Lighting & Lamps , Series Lights , Digilight Series Lights,RCLEYW4PV9DQ6MAT,539,269,2,DIGILIGHT,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Digilight""}, {""key""=>""Multi-Functions"", ""value""=>""Steady""}, {""key""=>""Model Number"", ""value""=>""786380""}, {""key""=>""Bulb Type"", ""value""=>""LED""}, {""key""=>""Length"", ""value""=>""400 inch""}, {""key""=>""Color"", ""value""=>""Yellow, White, Purple""}, {""key""=>""Power Requirement"", ""value""=>""110 - 120 V, 50 Hz""}, {""key""=>""Sales Package"", ""value""=>""3 Rice Light""}, {""key""=>""Pack of"", ""value""=>""3""}]}","Buy Digilight 400 inch Yellow, White, Purple Rice Lights for Rs.269 online. Digilight 400 inch Yellow, White, Purple Rice Lights at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee."
865132314c090f76c37f4dff3c23b8f6,East ,09-05-2021,12-05-2021,11-05-2021,Vps Flip Cover for 7 Inch Oppo Find 7A,Mobiles & Accessories , Tablet Accessories , Cases & Covers , Vps Cases & Covers,ACCED9RVHZNWFMB4,799,330,2,VPS,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Vps""}, {""key""=>""Shade"", ""value""=>""Black""}, {""key""=>""Material"", ""value""=>""Artificial Leather""}, {""key""=>""Designed for"", ""value""=>""7 Inch Oppo Find 7A""}, {""key""=>""Model ID"", ""value""=>""DDBLACK7INCH182""}, {""key""=>""Color"", ""value""=>""Black""}, {""key""=>""Sales Package"", ""value""=>""1 Flip Cover""}]}","Vps Flip Cover for 7 Inch Oppo Find 7A (Black)
                         Price: Rs. 330
				
			Product Details: Meet with VPS Really Smart Cover Makes Tablet Do Things No Other Cover Can. The Smart Cover Doesn't Just Protect Tablet, It Keeps It Ready To Go Whenever You Are. Magnetic Locks To Lock Your Tablet When Not In Use And Hence Making It Totally Safe. Ultra Slim & Lightweight Design -- Only 2.4 Mm At Thickness And 13.2 Gram. Soft High Quality Outer Gives Tactile And Aesthetic Appeal And Full Protects Your Latest Tablet Whilst The Interior Adds Strength And Durability To The Case Product Specification - Custom Made For The Perfect Fit - Provides Front & Back Protection For Your Tablet & Has Magnetic Locks - Flips Back And Out Of The Way Like A Page In A Magazine. This Cover Don't Have Hole For Camera.
Product Details: Meet with VPS Really Smart Cover Makes Tablet Do Things No Other Cover Can. The Smart Cover Doesn't Just Protect Tablet, It Keeps It Ready To Go Whenever You Are. Magnetic Locks To Lock Your Tablet When Not In Use And Hence Making It Totally Safe. Ultra Slim & Lightweight Design -- Only 2.4 Mm At Thickness And 13.2 Gram. Soft High Quality Outer Gives Tactile And Aesthetic Appeal And Full Protects Your Latest Tablet Whilst The Interior Adds Strength And Durability To The Case Product Specification - Custom Made For The Perfect Fit - Provides Front & Back Protection For Your Tablet & Has Magnetic Locks - Flips Back And Out Of The Way Like A Page In A Magazine. This Cover Don't Have Hole For Camera."
71a51b45b1712c1ea416ed4947692ed2,East ,25-02-2021,28-02-2021,27-02-2021,ARK Creation Hindu Goddess Durga Sitting On Lion Showpiece  -  9 cm,Home Decor & Festive Needs , Table Decor & Handicrafts , Showpieces , Religious Idols ,SHIEAKXK6FC6PVDD,1499,1000,4,ARK CREATION,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""ARK Creation""}, {""key""=>""Model Number"", ""value""=>""ARKF-0062""}, {""key""=>""Type"", ""value""=>""Religious Idols""}, {""key""=>""Material"", ""value""=>""Brass""}, {""key""=>""Model Name"", ""value""=>""Hindu Goddess Durga Sitting On Lion""}, {""key""=>""Color"", ""value""=>""Yellow, Silver""}, {""key""=>""Weight"", ""value""=>""300 g""}, {""key""=>""Height"", ""value""=>""9 cm""}, {""key""=>""Width"", ""value""=>""9 cm""}, {""key""=>""Depth"", ""value""=>""4 cm""}, {""key""=>""Sales Package"", ""value""=>""1 Showpiece Figurine""}, {""key""=>""Pack of"", ""value""=>""1""}]}",Buy ARK Creation Hindu Goddess Durga Sitting On Lion Showpiece  -  9 cm for Rs.1000 online. ARK Creation Hindu Goddess Durga Sitting On Lion Showpiece  -  9 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
a8ca63d81029d95c12e8ca325c6b48a8,West,25-02-2021,28-02-2021,28-02-2021,AMZER Anti-radiation Case for Asus Fonepad 7,Mobiles & Accessories , Tablet Accessories , Cases & Covers , AMZER Cases & Covers,ACCED89HUTPUT2P5,1999,1999,3,AMZER,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""AMZER""}, {""key""=>""Shade"", ""value""=>""Black""}, {""key""=>""Material"", ""value""=>""Leather""}, {""key""=>""Designed for"", ""value""=>""Asus Fonepad 7""}, {""key""=>""Model ID"", ""value""=>""97174-AMZ""}, {""key""=>""Color"", ""value""=>""Black""}, {""key""=>""Warranty Summary"", ""value""=>""1 Year AMZER India Warranty""}, {""key""=>""Warranty Service Type"", ""value""=>""Customer need to contact manufacturar""}, {""key""=>""Waterproof"", ""value""=>""No""}, {""key""=>""Sales Package"", ""value""=>""Universal Portfolio Case 7 inch Black Leather Texture""}]}","AMZER Anti-radiation Case for Asus Fonepad 7 (Black)
                         Price: Rs. 1,999
				
			E-mailing. Reading. Watching. Googling. With everything your use your tablet for, you deserve case that delivers every time...and the Universal Portfolio Case does just that! The folio quickly and easily converts into multiple positions-perfect for all that your tablet offers. Padded folio keeps your device secure while the vegan leather texture exterior makes your tablet look better than ever! Interior features reinforced grip corners that expand to fit your 7 - 7.75 inch tablet. Keeps your stylus or pen safely attached to the case so you can access it in an instant.
E-mailing. Reading. Watching. Googling. With everything your use your tablet for, you deserve case that delivers every time...and the Universal Portfolio Case does just that! The folio quickly and easily converts into multiple positions-perfect for all that your tablet offers. Padded folio keeps your device secure while the vegan leather texture exterior makes your tablet look better than ever! Interior features reinforced grip corners that expand to fit your 7 - 7.75 inch tablet. Keeps your stylus or pen safely attached to the case so you can access it in an instant."
17ec387dcc9477a563a33539833be3a5,East ,03-03-2021,06-03-2021,06-03-2021,Syska Led Lights 5 W LED Bulb,Kitchen & Dining , Lighting , Bulbs , Syska Led Lights Bulbs,BLBE7FGJKZHQYNJF,325,150,5,SYSKA LED LIGHTS,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Syska Led Lights""}, {""key""=>""Model Number"", ""value""=>""SSK-PA-5W-B22""}, {""key""=>""Bulb Base"", ""value""=>""B22""}, {""key""=>""Bulb Type"", ""value""=>""LED""}, {""key""=>""Light Color"", ""value""=>""White""}, {""key""=>""Lumen"", ""value""=>""450""}, {""key""=>""Warranty Summary"", ""value""=>""2 Years""}, {""key""=>""Power Consumption"", ""value""=>""5 W""}, {""key""=>""Sales Package"", ""value""=>""1 Bulb""}, {""key""=>""Pack of"", ""value""=>""1""}]}",Buy Syska Led Lights 5 W LED Bulb for Rs.150 online. Syska Led Lights 5 W LED Bulb at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
4bb723f82ddd9639424da9382c0e2708,South,18-03-2021,21-03-2021,21-03-2021,Metro 787.4 inch Multicolor Rice Lights,Home Decor & Festive Needs , Decorative Lighting & Lamps , Series Lights , Metro Series Lights,RCLECS6HRZJ6Z8TS,850,540,5,METRO,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Metro""}, {""key""=>""Multi-Functions"", ""value""=>""color Changing, Flickering""}, {""key""=>""Short Circuit Resistant"", ""value""=>""No""}, {""key""=>""Model Number"", ""value""=>""BL-MB202""}, {""key""=>""Bulb Type"", ""value""=>""LED""}, {""key""=>""Length"", ""value""=>""787.4 inch""}, {""key""=>""Number of Bulbs"", ""value""=>""360""}, {""key""=>""Color"", ""value""=>""Multicolor""}, {""key""=>""Power Consumption"", ""value""=>""4 W""}, {""key""=>""Power Requirement"", ""value""=>""AC100-240v 50/60HZ""}, {""key""=>""Other Power Features"", ""value""=>""it can operate in inverter.""}, {""value""=>""Mercury Free,Lead-FreeandEnergy Effcient illuminant,enviromentally friendly lamp.""}, {""key""=>""Sales Package"", ""value""=>""2 Rice Light""}, {""key""=>""Pack of"", ""value""=>""2""}]}",Buy Metro 787.4 inch Multicolor Rice Lights for Rs.540 online. Metro 787.4 inch Multicolor Rice Lights at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
d41b2aa899f9dcbdb1648a4be9888dbf,East ,18-03-2021,21-03-2021,21-03-2021,Itiha 3 inch White Rice Lights,Home Decor & Festive Needs , Decorative Lighting & Lamps , Series Lights , Itiha Series Lights,RCLEC88FDFFHFZ8N,249,179,1,ITIHA,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Itiha""}, {""key""=>""Multi-Functions"", ""value""=>""Color Changing""}, {""key""=>""Model Number"", ""value""=>""LED01""}, {""key""=>""Bulb Type"", ""value""=>""LED""}, {""key""=>""Length"", ""value""=>""3 inch""}, {""key""=>""Color"", ""value""=>""White""}, {""key""=>""Number of Bulbs"", ""value""=>""1""}, {""key""=>""Sales Package"", ""value""=>""1 Led Light""}, {""key""=>""Pack of"", ""value""=>""1""}]}","Itiha 3 inch White Rice Lights (Pack of 1)
                         Price: Rs. 179
				
			Beautifully Handcrafted LED Multicoloured dancing lights White Flower Diya (12 cms * 6 cms)
Beautifully Handcrafted LED Multicoloured dancing lights White Flower Diya (12 cms * 6 cms)"
7c333641c63bd7519432ae83744b8db4,East ,18-03-2021,21-03-2021,21-03-2021,Utsav Handicraft UHD004 Showpiece  -  8 cm,Home Decor & Festive Needs , Table Decor & Handicrafts , Showpieces , Religious Idols ,SHIE9UGK9B9BCY6Z,1200,899,1,UTSAV HANDICRAFT,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Utsav Handicraft""}, {""key""=>""Model Number"", ""value""=>""Musical Ganesha UHD004""}, {""key""=>""Shade"", ""value""=>""Silver""}, {""key""=>""Type"", ""value""=>""Religious Idols""}, {""key""=>""Model Name"", ""value""=>""UHD004""}, {""key""=>""Material"", ""value""=>""Silver Finish""}, {""key""=>""Color"", ""value""=>""Silver""}, {""key""=>""Weight"", ""value""=>""400 g""}, {""key""=>""Height"", ""value""=>""8 cm""}, {""key""=>""Width"", ""value""=>""6 cm""}, {""key""=>""Depth"", ""value""=>""28 cm""}, {""key""=>""Covered in Warranty"", ""value""=>""No Warranty""}, {""key""=>""Warranty Service Type"", ""value""=>""No Warranty""}, {""key""=>""Not Covered in Warranty"", ""value""=>""Warranty Does Not Cover""}, {""key""=>""Sales Package"", ""value""=>""1 Showpiece""}, {""key""=>""Pack of"", ""value""=>""1""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Wall Mount"", ""value""=>""Yes""}]}","Utsav Handicraft UHD004 Showpiece  -  8 cm (Silver Finish, Silver)
                         Price: Rs. 899
				
			Utsav Handicraft Musical Ganesha
Utsav Handicraft Musical Ganesha"
234ba413ed4f587c7e55d7004c23926b,West,18-03-2021,21-03-2021,21-03-2021,Usmas Book Cover for Samsung Galaxy Tab A 8.0,Mobiles & Accessories , Tablet Accessories , Cases & Covers , Usmas Cases & Covers,ACCEAGH5FDGA4EDK,2599,1199,5,USMAS,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Usmas""}, {""key""=>""Shade"", ""value""=>""Gold""}, {""key""=>""Material"", ""value""=>""Leather""}, {""key""=>""Designed for"", ""value""=>""Samsung Galaxy Tab A 8.0""}, {""key""=>""Model ID"", ""value""=>""A 8.0""}, {""key""=>""Color"", ""value""=>""Gold""}, {""key""=>""Covered in Warranty"", ""value""=>""Manufacturing Defects Only""}, {""key""=>""Warranty Summary"", ""value""=>""10 Days Replacement Warranty""}, {""key""=>""Warranty Service Type"", ""value""=>""Replacement""}, {""key""=>""Not Covered in Warranty"", ""value""=>""Damage or With Scratch""}, {""key""=>""Sales Package"", ""value""=>""Flip Cover""}]}",Buy Usmas Book Cover for Samsung Galaxy Tab A 8.0 only for Rs. 1199 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!
6c647015fc38549940ade2dcd4d4070c,West,18-03-2021,21-03-2021,21-03-2021,"Digilight 400 inch Green, Pink, Red Rice Lights",Home Decor & Festive Needs , Decorative Lighting & Lamps , Series Lights , Digilight Series Lights,RCLEYW4PQPMHDXGJ,539,269,2,DIGILIGHT,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Digilight""}, {""key""=>""Multi-Functions"", ""value""=>""Steady""}, {""key""=>""Model Number"", ""value""=>""786260""}, {""key""=>""Bulb Type"", ""value""=>""LED""}, {""key""=>""Length"", ""value""=>""400 inch""}, {""key""=>""Color"", ""value""=>""Green, Pink, Red""}, {""key""=>""Power Requirement"", ""value""=>""110 - 120 V, 50 Hz""}, {""key""=>""Sales Package"", ""value""=>""3 Rice Light""}, {""key""=>""Pack of"", ""value""=>""3""}]}","Digilight 400 inch Green, Pink, Red Rice Lights (Pack of 3)
                         Price: Rs. 269
				
			This Diwali, adorn your home like never before with these gorgeous lighting solutions from the house of Digilight. Available in a varied array of colours and types to suit your taste, these are made from durable PVC material and beautify your abode. Order these online today and get ready for the compliments to flow in.
This Diwali, adorn your home like never before with these gorgeous lighting solutions from the house of Digilight. Available in a varied array of colours and types to suit your taste, these are made from durable PVC material and beautify your abode. Order these online today and get ready for the compliments to flow in."
ad6e98ea5fb24ef3e5f80bce503aa5ef,West,18-03-2021,21-03-2021,21-03-2021,Megaway 196.85 inch White Rice Lights,Home Decor & Festive Needs , Decorative Lighting & Lamps , Series Lights , Megaway Series Lights,RCLE3KUDVSNHURXF,3600,2200,5,MEGAWAY,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Megaway""}, {""key""=>""Multi-Functions"", ""value""=>""No Color Changing, No Flickering""}, {""key""=>""Model Number"", ""value""=>""MWLFL10906""}, {""key""=>""Bulb Type"", ""value""=>""LED""}, {""key""=>""Length"", ""value""=>""196.85 inch""}, {""key""=>""Color"", ""value""=>""White""}, {""key""=>""Number of Bulbs"", ""value""=>""300""}, {""key""=>""Covered in Warranty"", ""value""=>""Warranty of the product is limited to manufacturing defects only.""}, {""key""=>""Sales Package"", ""value""=>""5 Strip Light, 5 Adaptors""}, {""key""=>""Pack of"", ""value""=>""5""}]}",Buy Megaway 196.85 inch White Rice Lights for Rs.2200 online. Megaway 196.85 inch White Rice Lights at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
a88cf8f565cb1c99a509c96844228e84,East ,18-03-2021,21-03-2021,21-03-2021,Ahha Flip Cover for Apple iPad Air,Mobiles & Accessories , Tablet Accessories , Cases & Covers , Ahha Cases & Covers,ACCE996SS4RVW4ZG,2199,1799,4,AHHA,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Ahha""}, {""key""=>""Shade"", ""value""=>""Purple""}, {""key""=>""Material"", ""value""=>""Plastic""}, {""key""=>""Designed for"", ""value""=>""Apple iPad Air""}, {""key""=>""Model ID"", ""value""=>""A-FPAPIPAD5-SZ56""}, {""key""=>""Color"", ""value""=>""Purple""}, {""key""=>""Sales Package"", ""value""=>""Flip Case""}]}",Buy Ahha Flip Cover for Apple iPad Air only for Rs. 1799 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!
037b39bef3db7ccd264c577a0edf0c0a,North,18-03-2021,21-03-2021,21-03-2021,Gift Studios Buddha Stone Showpiece  -  17.6 cm,Home Decor & Festive Needs , Table Decor & Handicrafts , Showpieces , Religious Idols ,SHIEBTGD4Y65CCNS,1290,699,3,GIFT STUDIOS,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Gift Studios""}, {""key""=>""Model Number"", ""value""=>""21""}, {""key""=>""Type"", ""value""=>""Religious Idols""}, {""key""=>""Material"", ""value""=>""Stoneware""}, {""key""=>""Model Name"", ""value""=>""Buddha Stone""}, {""key""=>""Color"", ""value""=>""White""}, {""key""=>""Height"", ""value""=>""17.6 cm""}, {""key""=>""Width"", ""value""=>""17.6 cm""}, {""key""=>""Depth"", ""value""=>""2 cm""}, {""key""=>""Sales Package"", ""value""=>""1 Showpiece""}]}",Buy Gift Studios Buddha Stone Showpiece  -  17.6 cm for Rs.699 online. Gift Studios Buddha Stone Showpiece  -  17.6 cm at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
fe7675e3f026679e8153134e1e8f8315,North,18-03-2021,21-03-2021,21-03-2021,TUP Flip Cover for Toshiba Excite 7c AT7-B8 7 Inch,Mobiles & Accessories , Tablet Accessories , Cases & Covers , TUP Cases & Covers,ACCECZTCZJ2HKKGS,799,298,5,TUP,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""TUP""}, {""key""=>""Shade"", ""value""=>""Black""}, {""key""=>""Material"", ""value""=>""Artificial Leather""}, {""key""=>""Designed for"", ""value""=>""Toshiba Excite 7c AT7-B8 7 Inch""}, {""key""=>""Model ID"", ""value""=>""Toshiba Excite 7c AT7-B8""}, {""key""=>""Color"", ""value""=>""Black""}, {""key""=>""Sales Package"", ""value""=>""1 Flip Cover""}]}","TUP Flip Cover for Toshiba Excite 7c AT7-B8 7 Inch (Black)
                         Price: Rs. 298
				
			Product Details: Meet the Really TUP Smart Cover makes Tablet do things no other cover can. The Smart Cover doesn't just protect Tablet, it keeps it ready to go whenever you are. Magnetic Locks to lock your tablet when not in use and hence making it totally safe. Ultra Slim & lightweight Design -- only 2.4 mm at thickness and 13.2 gram. Soft high quality outer gives tactile and aesthetic appeal and full protects your latest Tablet whilst the interior adds strength and durability to the case PRODUCT SPECIFICATION - Custom made for the perfect fit - Provides front & back protection for your Tablet & has magnetic locks - Flips back and out of the way like a page in a magazine. This Cover Don'T Have Hole For Camera.
Product Details: Meet the Really TUP Smart Cover makes Tablet do things no other cover can. The Smart Cover doesn't just protect Tablet, it keeps it ready to go whenever you are. Magnetic Locks to lock your tablet when not in use and hence making it totally safe. Ultra Slim & lightweight Design -- only 2.4 mm at thickness and 13.2 gram. Soft high quality outer gives tactile and aesthetic appeal and full protects your latest Tablet whilst the interior adds strength and durability to the case PRODUCT SPECIFICATION - Custom made for the perfect fit - Provides front & back protection for your Tablet & has magnetic locks - Flips back and out of the way like a page in a magazine. This Cover Don'T Have Hole For Camera."
7620ca50c83565b06b752bad4cb20e8d,West,18-03-2021,21-03-2021,21-03-2021,Kiya Trends 6 inch Pink Rice Lights,Home Decor & Festive Needs , Decorative Lighting & Lamps , Series Lights , Kiya Trends Series Lights,RCLEE5Y2AEHGUCZC,682,682,1,KIYA TRENDS,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Kiya Trends""}, {""key""=>""Multi-Functions"", ""value""=>""Color Changing, Flickering""}, {""key""=>""Model Number"", ""value""=>""KT05_Pink""}, {""key""=>""Bulb Type"", ""value""=>""LED""}, {""key""=>""Length"", ""value""=>""6 inch""}, {""key""=>""Number of Bulbs"", ""value""=>""24""}, {""key""=>""Color"", ""value""=>""Pink""}, {""key""=>""Sales Package"", ""value""=>""1 Rice Light""}, {""key""=>""Pack of"", ""value""=>""1""}]}","Kiya Trends 6 inch Pink Rice Lights (Pack of 1)
                         Price: Rs. 682
				
			Suave and sophistication is all this outdoor floor lamp would come up with. Kiya Trends pinkcolor LED AC Outdoor Lamp offers appealing floor lamp for every beautiful homes. Ideal for gifting purpose too.
Suave and sophistication is all this outdoor floor lamp would come up with. Kiya Trends pinkcolor LED AC Outdoor Lamp offers appealing floor lamp for every beautiful homes. Ideal for gifting purpose too."
36ea97fda17f3eb97ddd6d7461c4dabc,East ,18-03-2021,21-03-2021,21-03-2021,Digilight 400 inch Green Rice Lights,Home Decor & Festive Needs , Decorative Lighting & Lamps , Series Lights , Digilight Series Lights,RCLEYW4PV3EGPEWA,399,189,4,DIGILIGHT,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Digilight""}, {""key""=>""Multi-Functions"", ""value""=>""Steady""}, {""key""=>""Model Number"", ""value""=>""786223""}, {""key""=>""Bulb Type"", ""value""=>""LED""}, {""key""=>""Length"", ""value""=>""400 inch""}, {""key""=>""Color"", ""value""=>""Green""}, {""key""=>""Power Requirement"", ""value""=>""110 - 120 V, 50 Hz""}, {""key""=>""Sales Package"", ""value""=>""2 Rice Light""}, {""key""=>""Pack of"", ""value""=>""2""}]}",Buy Digilight 400 inch Green Rice Lights for Rs.189 online. Digilight 400 inch Green Rice Lights at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
23a49048472cb17b22789a80da99c094,East ,18-03-2021,21-03-2021,21-03-2021,"Digilight 200 inch White, Green, Blue Rice Lights",Home Decor & Festive Needs , Decorative Lighting & Lamps , Series Lights , Digilight Series Lights,RCLEYW4QXDWHDFSZ,339,159,3,DIGILIGHT,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Digilight""}, {""key""=>""Multi-Functions"", ""value""=>""Steady""}, {""key""=>""Model Number"", ""value""=>""786161""}, {""key""=>""Bulb Type"", ""value""=>""LED""}, {""key""=>""Length"", ""value""=>""200 inch""}, {""key""=>""Color"", ""value""=>""White, Green, Blue""}, {""key""=>""Power Requirement"", ""value""=>""110 - 120 V, 50 Hz""}, {""key""=>""Sales Package"", ""value""=>""3 Rice Light""}, {""key""=>""Pack of"", ""value""=>""3""}]}","Digilight 200 inch White, Green, Blue Rice Lights (Pack of 3)
                         Price: Rs. 159
				
			This Diwali, adorn your home like never before with these gorgeous lighting solutions from the house of Digilight. Available in a varied array of colours and types to suit your taste, these are made from durable PVC material and beautify your abode. Order these online today and get ready for the compliments to flow in.
This Diwali, adorn your home like never before with these gorgeous lighting solutions from the house of Digilight. Available in a varied array of colours and types to suit your taste, these are made from durable PVC material and beautify your abode. Order these online today and get ready for the compliments to flow in."
ba7014e20db399b2378fd251d29df94d,West,18-03-2021,21-03-2021,21-03-2021,Rang Rage Pouch for Apple iPad,Mobiles & Accessories , Tablet Accessories , Cases & Covers , Rang Rage Cases & Covers,ACCE9HC5MEDTHUYB,1199,1199,4,RANG RAGE,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Rang Rage""}, {""key""=>""Shade"", ""value""=>""Multicolor""}, {""key""=>""Material"", ""value""=>""Artificial Leather""}, {""key""=>""Designed for"", ""value""=>""Apple iPad""}, {""key""=>""Model ID"", ""value""=>""FATC0042""}, {""key""=>""Color"", ""value""=>""Multicolor""}, {""key""=>""Sales Package"", ""value""=>""Pouch""}]}","Rang Rage Pouch for Apple iPad (Multicolor)
                         Price: Rs. 1,199
				
			Hand-Painted By Artisans, The Ipad/Tablet Sleeve Is Inspired By Graffiti Of Truck Art. Made Of 100% Canvas/Faux Leather, The Padded Sleeve Provides Complete Protection While The Acrylic Fabric Colors Used For The Design Enhance The Intricate Details.
The Vibrantly Brushed Sleeve Expresses A Passionate Story About The Traditional And Communal Life Of The Truck Drivers. Be A Part Of Their Journey By Using This Bold Tech Accessory And The Matching Front Pocket Comes In Handy. This Classic Shape Sleeve Is Compatible With Ipad 2 And Above Or Any Tablet.


Product Highlights
Material: Canvas/ Faux Leather
Color: Multi Colored
No. Of Compartments: 2
Closure Type: Magnet Button
Compatible Brand: Apple
Weight: 100 G
Dimension: 8.75x0.5x10.50 Inches
Package Contain: 1x Tablet Cover
Hand-Painted By Artisans, The Ipad/Tablet Sleeve Is Inspired By Graffiti Of Truck Art. Made Of 100% Canvas/Faux Leather, The Padded Sleeve Provides Complete Protection While The Acrylic Fabric Colors Used For The Design Enhance The Intricate Details.
The Vibrantly Brushed Sleeve Expresses A Passionate Story About The Traditional And Communal Life Of The Truck Drivers. Be A Part Of Their Journey By Using This Bold Tech Accessory And The Matching Front Pocket Comes In Handy. This Classic Shape Sleeve Is Compatible With Ipad 2 And Above Or Any Tablet.


Product Highlights
Material: Canvas/ Faux Leather
Color: Multi Colored
No. Of Compartments: 2
Closure Type: Magnet Button
Compatible Brand: Apple
Weight: 100 G
Dimension: 8.75x0.5x10.50 Inches
Package Contain: 1x Tablet Cover"
3b08fa9a3255a347edb5b1ea31f421de,West,18-03-2021,21-03-2021,21-03-2021,Wipro 5 W LED 6500K Cool Day Light Bulb,Kitchen & Dining , Lighting , Bulbs , Wipro Bulbs,BLBDYGA8SAAWHNVH,375,265,4.2,WIPRO,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Wipro""}, {""key""=>""Rated Life"", ""value""=>""10 Years""}, {""key""=>""Model Number"", ""value""=>""N50001-6500K""}, {""key""=>""Model Name"", ""value""=>""6500K Cool Day Light""}, {""key""=>""Material"", ""value""=>""Polycarbonate""}, {""key""=>""Bulb Base"", ""value""=>""B22""}, {""key""=>""Light Color"", ""value""=>""White""}, {""key""=>""Bulb Type"", ""value""=>""LED""}, {""key""=>""Lumen Efficacy"", ""value""=>""95 lm/W""}, {""key""=>""Lumen"", ""value""=>""450""}, {""key""=>""Domestic Warranty"", ""value""=>""1 Year""}, {""key""=>""Weight"", ""value""=>""67 g""}, {""key""=>""Power Consumption"", ""value""=>""5 W""}, {""key""=>""Voltage"", ""value""=>""100 - 240 V AC""}, {""key""=>""Other Features"", ""value""=>""Gives Fluctuation Free Light, Can Easily Put into Existing B22 Sockets, 5W LED Bulb Saves 85% Energy with Life Upto 10 Years""}, {""key""=>""Energy Saving"", ""value""=>""Yes""}, {""key""=>""Sales Package"", ""value""=>""1 Bulb""}, {""key""=>""Pack of"", ""value""=>""1""}]}",Buy Wipro 5 W LED 6500K Cool Day Light Bulb for Rs.265 online. Wipro 5 W LED 6500K Cool Day Light Bulb at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.
